ID,Software,Link,Evaluator1,Evaluator2,Evaluator3,Final Decision
C2090,PHP,https://stackoverflow.com/questions/8889922/develop-wordpress-site-with-blog-page,Exclude,Exclude,,Exclude
C2091,PHP,https://stackoverflow.com/questions/8890612/how-to-implement-permission-validation-in-a-simple-way-in-php,Exclude,Exclude,,Exclude
C2092,PHP,https://serverfault.com/questions/492843/nginx-php-fpm-on-diff-server-bad-gateway-and-security-too,Include,Include,,Include
C2093,PHP,https://serverfault.com/questions/501258/php-fpm-gives-permission-denied,Include,Include,,Include
C2094,PHP,https://serverfault.com/questions/477862/error-message-with-phpmyadmin-when-starting-up-apache,Include,Include,,Include
C2095,PHP,https://serverfault.com/questions/550609/dll-in-php-the-specified-module-could-not-be-found,Include,Include,,Include
C2096,PHP,https://serverfault.com/questions/495477/pdo-installation-not-working,Include,Include,,Include
C2097,PHP,https://serverfault.com/questions/559165/percona-got-an-error-writing-communication-packets,Include,Include,,Include
C2098,PHP,https://stackoverflow.com/questions/14378345/alternative-layout-for-article-based-on-category-in-joomla-2-5,Exclude,Exclude,,Exclude
C2099,PHP,https://stackoverflow.com/questions/14385423/2-codeigniter-installations-on-the-same-server-with-subfolder,Exclude,Exclude,,Exclude
C2100,PHP,https://stackoverflow.com/questions/14408744/elseif-error-cant-fix-it,Exclude,Exclude,,Exclude
C2101,PHP,https://stackoverflow.com/questions/14408909/cant-get-json-response-being-posted-to-server,Exclude,Exclude,,Exclude
C2102,PHP,https://stackoverflow.com/questions/14412083/how-to-configure-facebook-sign-up-functionality-in-android-ios-app,Exclude,Exclude,,Exclude
C2103,PHP,https://stackoverflow.com/questions/14425267/php-line-14-syntax-error-string-error-i-think,Exclude,Exclude,,Exclude
C2104,PHP,https://stackoverflow.com/questions/14344316/php-fpm-with-dedicated-error-log-file,Exclude,Exclude,,Exclude
C2105,PHP,https://stackoverflow.com/questions/14362407/htaccess-not-working-on-apache2,Exclude,Exclude,,Exclude
C2106,PHP,https://stackoverflow.com/questions/14391375/where-to-do-the-work-inside-the-construct-or-outside,Exclude,Exclude,,Exclude
C2107,PHP,https://stackoverflow.com/questions/14409904/php-pdo-error-in-zend-framework-after-a-migration-of-a-mssql-server-with-an-erro,Exclude,Exclude,,Exclude
C2108,PHP,https://stackoverflow.com/questions/14412305/artisan-unable-to-use-server-variables-from-database-config-file,Exclude,Exclude,,Exclude
C2109,PHP,https://stackoverflow.com/questions/14425352/using-yii-user-with-opauth,Exclude,Exclude,,Exclude
C2110,PHP,https://stackoverflow.com/questions/14426152/swift-mailer-and-symfony2-no-mail-in-the-spool,Exclude,Exclude,,Exclude
C2111,PHP,https://stackoverflow.com/questions/14429363/wordpress-causing-this-webpage-has-a-redirect-loop-error-remotely,Exclude,Exclude,,Exclude
C2112,PHP,https://stackoverflow.com/questions/14495948/eclipse-php-debugger-terminates,Exclude,Exclude,,Exclude
C2113,PHP,https://stackoverflow.com/questions/14508815/codeigniter-smtp-mail-not-working,Exclude,Exclude,,Exclude
C2114,PHP,https://stackoverflow.com/questions/16304844/php-apc-causing-apache-to-seg-fault,Exclude,Exclude,,Exclude
C2115,PHP,https://stackoverflow.com/questions/17839240/microsoft-tag-soapfault-exception,Exclude,Exclude,,Exclude
C2116,PHP,https://stackoverflow.com/questions/23686505/php-post-max-size-vs-upload-max-filesize-what-is-the-difference,Include,Include,,Include
C2117,PHP,https://serverfault.com/questions/604990/getting-multiple-pools-working-using-php-fpm-and-apache-2-4,Include,Include,,Include
C2118,PHP,https://serverfault.com/questions/586731/apache-fails-to-start-after-php-upgrade-on-centos-6-5-x64,Include,Include,,Include
C2119,PHP,https://serverfault.com/questions/630613/php-ajax-cannot-upload-files-larger-than-100kb,Include,Include,,Include
C2120,PHP,https://stackoverflow.com/questions/23213538,Include,Include,,Include
C2121,PHP,https://stackoverflow.com/questions/20866242/laravel4-blade-template-issue-extends-method-is-printed-as-a-string,Exclude,Exclude,,Exclude
C2122,PHP,https://stackoverflow.com/questions/20872397/mod-rewrite-hide-php-extension-and-remove-additional-headers,Exclude,Exclude,,Exclude
C2123,PHP,https://stackoverflow.com/questions/20882344/multiple-environments-and-cron-with-php,Exclude,Exclude,,Exclude
C2124,PHP,https://stackoverflow.com/questions/20887482/php-cli-suppress-warnings-via-php-ini,Exclude,Exclude,,Exclude
C2125,PHP,https://stackoverflow.com/questions/20889761/wordpress-parent-and-child-item-links-do-not-work-seo-on-nginx,Exclude,Exclude,,Exclude
C2126,PHP,https://stackoverflow.com/questions/20890716/most-efficient-way-for-json-or-js-object-to-be-passed-along-with-form-data-via-a,Exclude,Exclude,,Exclude
C2127,PHP,https://stackoverflow.com/questions/20893420/php-gettext-not-translating-at-all-on-network-solutions-server,Exclude,Exclude,,Exclude
C2128,PHP,https://stackoverflow.com/questions/20894275/label-printer-advancing-8-labels-before-actually-printing-simple-label,Exclude,Exclude,,Exclude
C2129,PHP,https://stackoverflow.com/questions/20894627/how-do-i-completely-disable-log-rotation-in-yii,Exclude,Exclude,,Exclude
C2130,PHP,https://stackoverflow.com/questions/20905280/symfony2-bundle-configuration-issue,Exclude,Exclude,,Exclude
C2131,PHP,https://stackoverflow.com/questions/20909492/mysql-not-showing-databases-created-in-phpmyadmin,Exclude,Exclude,,Exclude
C2132,PHP,https://stackoverflow.com/questions/20911199/getting-the-user-id-from-logged-in-user-in-fosuserbundle,Exclude,Exclude,,Exclude
C2133,PHP,https://stackoverflow.com/questions/20912542/hide-the-shipping-steps-from-checkout,Exclude,Exclude,,Exclude
C2134,PHP,https://stackoverflow.com/questions/20915975/using-the-session-class-during-laravel-4-app-configuration,Exclude,Exclude,,Exclude
C2135,PHP,https://stackoverflow.com/questions/20918988/nginx-php-fpm-and-tilde-user-directories,Exclude,Exclude,,Exclude
C2136,PHP,https://stackoverflow.com/questions/20923254/windows-server-having-problems-keeping-my-session-after-the-next-page-load,Exclude,Exclude,,Exclude
C2137,PHP,https://stackoverflow.com/questions/20924403/foreach-query-works-on-localhost-but-not-on-server-php-mysqli,Exclude,Exclude,,Exclude
C2138,PHP,https://stackoverflow.com/questions/20925085/is-it-correct-to-use-apc-cache-to-store-information-that-is-linked-to-a-particul,Exclude,Exclude,,Exclude
C2139,PHP,https://stackoverflow.com/questions/20926302/php-fpm-pm-process-idle-timeout-vs-php-admin-valuemax-execution-time,Exclude,Exclude,,Exclude
C2140,PHP,https://serverfault.com/questions/742581/switching-from-mpm-worker-to-event-with-php-fpm,Include,Include,,Include
C2141,PHP,https://stackoverflow.com/questions/29756194,Include,Include,,Include
C2142,PHP,https://stackoverflow.com/questions/28436237/why-is-php-composer-so-slow,Include,Include,,Include
C2143,PHP,https://serverfault.com/questions/806235/permission-denied-creating-folder-after-setting-parent-folder-as-www-data-user,Include,Include,,Include
C2144,PHP,https://serverfault.com/questions/767390/php-5-6-broken-after-trying-to-upgrade-to-php-7,Include,Include,,Include
C2145,PHP,https://serverfault.com/questions/813498/php-fpm-7-server-reached-pm-max-children/1043945#1043945,Include,Include,,Include
C2146,PHP,https://serverfault.com/questions/866616/server-reached-pm-max-children-setting-280-consider-raising-it,Include,Include,,Include
C2147,PHP,https://serverfault.com/questions/823794/larger-uploads-not-posting-on-nginx-php-fpm,Include,Exclude,Include,Include
C2148,PHP,https://serverfault.com/questions/915087/php-fpm-7-1-not-accepting-config-parameters-in-docker,Include,Include,,Include
C2149,PHP,https://serverfault.com/questions/936682/php-fpm-fails-after-x-requests,Include,Include,,Include
C2150,PHP,https://serverfault.com/questions/961736/php-move-uploaded-file-fail,Include,Include,,Include
C2151,PHP,https://serverfault.com/questions/949851/how-to-fix-phpmyadmin-with-php-7-2-on-rhel7,Include,Include,,Include
C2152,PHP,https://stackoverflow.com/questions/54960058/phpmailer-error-could-not-instantiate-mailer-function,Exclude,Exclude,,Exclude
C2153,PHP,https://stackoverflow.com/questions/54977044/why-aws-lambda-custom-php-run-time-throw-the-error-error-while-loading-shared-l,Exclude,Exclude,,Exclude
C2154,PHP,https://stackoverflow.com/questions/55013261/laravel-update-to-5-8-updating-dependencies,Exclude,Exclude,,Exclude
C2155,PHP,https://stackoverflow.com/questions/55014399/why-doesnt-php-7-2-fopen-tmp-a-write-to-the-file,Exclude,Exclude,,Exclude
C2156,PHP,https://stackoverflow.com/questions/55070634/session-start-failed-to-decode-session-object,Exclude,Exclude,,Exclude
C2157,PHP,https://stackoverflow.com/questions/55095343/laravel-5-4-html-class-not-found,Exclude,Exclude,,Exclude
C2158,PHP,https://serverfault.com/questions/1044865/php-fpm-detected-unsafe-path-transition-error-message-how,Include,Include,,Include
C2159,PHP,https://serverfault.com/questions/1043523/mysql-crashes-randomly-out-of-memory-kill-process-24978-mysqld-score-99-or-sa,Include,Include,,Include
C2160,PHP,https://serverfault.com/questions/1060449/file-size-exceeded-the-maximum-size-permitted-phpmyadmin,Include,Include,,Include
C2161,PHP,https://stackoverflow.com/questions/73458710,Include,Include,,Include
C2162,PHP,https://stackoverflow.com/questions/73105988,Include,Include,,Include
C2163,PHP,https://stackoverflow.com/questions/74715153/,Include,Include,,Include
C2164,PHP,https://stackoverflow.com/questions/72347049,Include,Include,,Include
C2165,PHP,https://stackoverflow.com/questions/72204502/,Include,Include,,Include
C2166,PHP,https://stackoverflow.com/questions/73984830,Include,Include,,Include
C2167,PHP,https://stackoverflow.com/questions/73421405,Include,Include,,Include
C2168,PHP,https://stackoverflow.com/questions/72684090/,Include,Include,,Include
C2169,PHP,https://stackoverflow.com/questions/72317738,Include,Include,,Include
C2170,PHP,https://stackoverflow.com/questions/71241718,Include,Include,,Include
C2171,PHP,https://stackoverflow.com/questions/70569313,Include,Include,,Include
C2172,PHP,https://stackoverflow.com/questions/72255695/,Include,Include,,Include
C2173,PHP,https://stackoverflow.com/questions/74937056/,Include,Include,,Include
C2174,PHP,https://stackoverflow.com/questions/74656633,Include,Include,,Include
C2175,PHP,https://stackoverflow.com/questions/74215980,Include,Include,,Include
C2176,PHP,https://stackoverflow.com/questions/74069103,Include,Include,,Include
C2177,PHP,https://stackoverflow.com/questions/73605230,Include,Include,,Include
C2178,PHP,https://stackoverflow.com/questions/73301400,Include,Include,,Include
C2179,PHP,https://stackoverflow.com/questions/72782747,Include,Include,,Include
C2180,PHP,https://stackoverflow.com/questions/72566152/,Include,Include,,Include
C2181,PHP,https://stackoverflow.com/questions/70984765,Include,Include,,Include
C2182,PHP,https://serverfault.com/questions/1114237/,Include,Include,,Include
C2183,PHP,https://serverfault.com/questions/1109697,Include,Include,,Include
C2184,PHP,https://stackoverflow.com/questions/74206394,Include,Include,,Include
C2185,PHP,https://stackoverflow.com/questions/74069103,Include,Exclude,Exclude,Exclude
C2186,PHP,https://stackoverflow.com/questions/76489505,Include,Include,,Include
C2187,PHP,https://stackoverflow.com/questions/75468567,Include,Include,,Include
C2188,PHP,https://stackoverflow.com/questions/77003286,Include,Include,,Include
C2189,PHP,https://stackoverflow.com/questions/76486691/,Include,Include,,Include
C2190,PHP,https://stackoverflow.com/questions/77202310,Include,Include,,Include
C2191,PHP,https://stackoverflow.com/questions/76404967,Include,Include,,Include
C2192,PHP,https://stackoverflow.com/questions/76221455,Include,Include,,Include
C2193,PHP,https://stackoverflow.com/questions/76146279/,Include,Include,,Include
C2194,PHP,https://stackoverflow.com/questions/75398516,Include,Include,,Include
C2195,PHP,https://stackoverflow.com/questions/75388969,Include,Include,,Include
C2196,PHP,https://stackoverflow.com/questions/75319328/,Include,Include,,Include
C2197,PostgreSQL,https://stackoverflow.com/questions/238882/how-do-i-install-plpython-on-macos-x-10-5,Exclude,Exclude,,Exclude
C2198,PostgreSQL,https://stackoverflow.com/questions/301989/how-do-i-set-a-odbc-dsn-file-to-allow-it-to-access-any-database-in-postgresql,Exclude,Exclude,,Exclude
C2199,PostgreSQL,https://stackoverflow.com/questions/407006/need-to-load-the-whole-postgresql-database-into-the-ram,Exclude,Exclude,,Exclude
C2200,PostgreSQL,https://stackoverflow.com/questions/409727/why-is-postgresql-eating-up-all-my-precious-hd-space,Exclude,Exclude,,Exclude
C2201,PostgreSQL,https://stackoverflow.com/questions/412016/postgresql-conf-variables,Exclude,Exclude,,Exclude
C2202,PostgreSQL,https://stackoverflow.com/questions/4533424/syntax-errors-on-heroku-but-not-on-local-server-postgresql-related,Exclude,Exclude,,Exclude
C2203,PostgreSQL,https://stackoverflow.com/questions/4551661/cannot-open-files-from-within-a-plperlu-function,Exclude,Exclude,,Exclude
C2204,PostgreSQL,https://stackoverflow.com/questions/5915887/pg-bulkload-error-fatal-unrecognized-configuration-parameter-wal-level/5918274#5918274,Include,Include,,Include
C2205,PostgreSQL,https://stackoverflow.com/questions/6861945/postgresql-failing-with-below-error-on-lion-os-x/6873108#6873108,Include,Include,,Include
C2206,PostgreSQL,https://stackoverflow.com/questions/5975369/got-error-while-creating-database-in-postgres/5977337#5977337,Include,Include,,Include
C2207,PostgreSQL,https://stackoverflow.com/questions/4597659/postgresql-ssh-tunnel-to-amazon-ec2,Exclude,Exclude,,Exclude
C2208,PostgreSQL,https://stackoverflow.com/questions/4598240/java-postgresql-runtime-error,Exclude,Exclude,,Exclude
C2209,PostgreSQL,https://stackoverflow.com/questions/4638687/how-to-use-multiple-resultsets-with-postgres-jdbc,Exclude,Exclude,,Exclude
C2210,PostgreSQL,https://stackoverflow.com/questions/4700344/postgis-cant-create-spatially-enabled-database,Exclude,Exclude,,Exclude
C2211,PostgreSQL,https://stackoverflow.com/questions/5062554/change-postgres-date-format,Exclude,Exclude,,Exclude
C2212,PostgreSQL,https://stackoverflow.com/questions/10548447/rails-cannot-establish-a-postgres-connection/10548691#10548691,Include,Include,,Include
C2213,PostgreSQL,https://stackoverflow.com/questions/13719359/ruby-on-rails-error-when-running-rake-dbmigrate/13719484#13719484,Include,Include,,Include
C2214,PostgreSQL,https://stackoverflow.com/questions/9904234/log-firing-of-triggers-in-postgres-9-1/9906996#9906996,Include,Include,,Include
C2215,PostgreSQL,https://stackoverflow.com/questions/12944830/error-upgrading-postgresql-cluster-from-9-1-to-9-2,Exclude,Exclude,,Exclude
C2216,PostgreSQL,https://stackoverflow.com/questions/13116282/chef-solo-installing-build-essential-recipe-before-postgresql,Exclude,Exclude,,Exclude
C2217,PostgreSQL,https://stackoverflow.com/questions/13116511/postgresql-fails-to-start-on-windows-xp,Exclude,Exclude,,Exclude
C2218,PostgreSQL,https://stackoverflow.com/questions/13357676/unable-to-connect-to-postgres-sql,Exclude,Exclude,,Exclude
C2219,PostgreSQL,https://stackoverflow.com/questions/13381003/rake-dbreset-failing-because-of-postgresql-adapter-rb,Exclude,Exclude,,Exclude
